"","date","un_region","who_region","country","iso_code","cases_new","cases_total","deaths_new","deaths_total","recovered_new","recovered_total","hosp_new","hosp_total","tested_new","tested_total"
"5461",2022-02-21,"Americas","AMRO","Canada","CA",7545,3241857,50,35579,NA,NA,NA,NA,NA,NA
"5462",2022-02-21,"Asia","WPRO","China","CN",6281,180767,12,5776,NA,NA,NA,NA,NA,NA
"5463",2022-02-21,"Europe","EURO","France","FR",58933,21646855,114,133712,NA,NA,NA,NA,NA,NA
"5464",2022-02-21,"Europe","EURO","Germany","DE",64079,13748955,96,125876,NA,NA,NA,NA,NA,NA
"5465",2022-02-21,"Europe","EURO","Italy","IT",42202,12469975,141,152989,NA,NA,NA,NA,NA,NA
"5466",2022-02-21,"Europe","EURO","United Kingdom","GB",34645,18713512,156,161794,NA,NA,NA,NA,NA,NA
"5467",2022-02-21,"Americas","AMRO","United States","US",40821,77865026,711,934198,NA,NA,NA,NA,NA,NA
"5468",2022-02-22,"Americas","AMRO","Canada","CA",4803,3246660,29,35608,NA,NA,NA,NA,NA,NA
"5469",2022-02-22,"Asia","WPRO","China","CN",7720,188487,12,5788,NA,NA,NA,NA,NA,NA
"5470",2022-02-22,"Europe","EURO","France","FR",3480,21650335,245,133957,NA,NA,NA,NA,NA,NA
"5471",2022-02-22,"Europe","EURO","Germany","DE",139395,13888350,233,126109,NA,NA,NA,NA,NA,NA
"5472",2022-02-22,"Europe","EURO","Italy","IT",24484,12494459,201,153190,NA,NA,NA,NA,NA,NA
"5473",2022-02-22,"Europe","EURO","United Kingdom","GB",37681,18751193,165,161959,NA,NA,NA,NA,NA,NA
"5474",2022-02-22,"Americas","AMRO","United States","US",31124,77896150,579,934777,NA,NA,NA,NA,NA,NA
"5475",2022-02-23,"Americas","AMRO","Canada","CA",4729,3251389,19,35627,NA,NA,NA,NA,NA,NA
"5476",2022-02-23,"Asia","WPRO","China","CN",6460,194947,36,5824,NA,NA,NA,NA,NA,NA
"5477",2022-02-23,"Europe","EURO","France","FR",95944,21746279,275,134232,NA,NA,NA,NA,NA,NA
"5478",2022-02-23,"Europe","EURO","Germany","DE",218607,14106957,256,126365,NA,NA,NA,NA,NA,NA
"5479",2022-02-23,"Europe","EURO","Italy","IT",60137,12554596,322,153512,NA,NA,NA,NA,NA,NA
"5480",2022-02-23,"Europe","EURO","United Kingdom","GB",45112,18796305,145,162104,NA,NA,NA,NA,NA,NA
"5481",2022-02-23,"Americas","AMRO","United States","US",47660,77943810,1110,935887,NA,NA,NA,NA,NA,NA
"5482",2022-02-24,"Americas","AMRO","Canada","CA",5555,3256944,97,35724,NA,NA,NA,NA,NA,NA
"5483",2022-02-24,"Asia","WPRO","China","CN",8916,203863,49,5873,NA,NA,NA,NA,NA,NA
"5484",2022-02-24,"Europe","EURO","France","FR",66801,21813080,210,134442,NA,NA,NA,NA,NA,NA
"5485",2022-02-24,"Europe","EURO","Germany","DE",208403,14315360,269,126634,NA,NA,NA,NA,NA,NA
"5486",2022-02-24,"Europe","EURO","Italy","IT",49162,12603758,252,153764,NA,NA,NA,NA,NA,NA
"5487",2022-02-24,"Europe","EURO","United Kingdom","GB",39143,18835448,141,162245,NA,NA,NA,NA,NA,NA
"5488",2022-02-24,"Americas","AMRO","United States","US",115130,78058940,3272,939159,NA,NA,NA,NA,NA,NA
"5489",2022-02-25,"Americas","AMRO","Canada","CA",6374,3263318,90,35814,NA,NA,NA,NA,NA,NA
"5490",2022-02-25,"Asia","WPRO","China","CN",9103,212966,40,5913,NA,NA,NA,NA,NA,NA
"5491",2022-02-25,"Europe","EURO","France","FR",66714,21879794,281,134723,NA,NA,NA,NA,NA,NA
"5492",2022-02-25,"Europe","EURO","Germany","DE",189884,14505244,239,126873,NA,NA,NA,NA,NA,NA
"5493",2022-02-25,"Europe","EURO","Italy","IT",47493,12651251,249,154013,NA,NA,NA,NA,NA,NA
"5494",2022-02-25,"Europe","EURO","United Kingdom","GB",36461,18871909,146,162391,NA,NA,NA,NA,NA,NA
"5495",2022-02-25,"Americas","AMRO","United States","US",73524,78132464,2593,941752,NA,NA,NA,NA,NA,NA
"5496",2022-02-26,"Americas","AMRO","Canada","CA",6927,3270245,84,35898,NA,NA,NA,NA,NA,NA
"5497",2022-02-26,"Asia","WPRO","China","CN",38163,251129,73,5986,NA,NA,NA,NA,NA,NA
"5498",2022-02-26,"Europe","EURO","France","FR",53362,21933156,156,134879,NA,NA,NA,NA,NA,NA
"5499",2022-02-26,"Europe","EURO","Germany","DE",171467,14676711,224,127097,NA,NA,NA,NA,NA,NA
"5500",2022-02-26,"Europe","EURO","Italy","IT",42069,12693320,193,154206,NA,NA,NA,NA,NA,NA
"5501",2022-02-26,"Europe","EURO","United Kingdom","GB",30615,18902524,169,162560,NA,NA,NA,NA,NA,NA
"5502",2022-02-26,"Americas","AMRO","United States","US",74681,78207145,2474,944226,NA,NA,NA,NA,NA,NA
"5503",2022-02-27,"Americas","AMRO","Canada","CA",6742,3276987,96,35994,NA,NA,NA,NA,NA,NA
"5504",2022-02-27,"Asia","WPRO","China","CN",23704,274833,80,6066,NA,NA,NA,NA,NA,NA
"5505",2022-02-27,"Europe","EURO","France","FR",53623,21986779,101,134980,NA,NA,NA,NA,NA,NA
"5506",2022-02-27,"Europe","EURO","Germany","DE",108477,14785188,135,127232,NA,NA,NA,NA,NA,NA
"5507",2022-02-27,"Europe","EURO","Italy","IT",39360,12732680,210,154416,NA,NA,NA,NA,NA,NA
"5508",2022-02-27,"Europe","EURO","United Kingdom","GB",27838,18930362,145,162705,NA,NA,NA,NA,NA,NA
"5509",2022-02-27,"Americas","AMRO","United States","US",74456,78281601,2334,946560,NA,NA,NA,NA,NA,NA
"5510",2022-02-28,"Americas","AMRO","Canada","CA",6224,3283211,91,36085,NA,NA,NA,NA,NA,NA
"5511",2022-02-28,"Asia","WPRO","China","CN",26321,301154,82,6148,NA,NA,NA,NA,NA,NA
"5512",2022-02-28,"Europe","EURO","France","FR",42569,22029348,76,135056,NA,NA,NA,NA,NA,NA
"5513",2022-02-28,"Europe","EURO","Germany","DE",55449,14840637,83,127315,NA,NA,NA,NA,NA,NA
"5514",2022-02-28,"Europe","EURO","Italy","IT",31878,12764558,144,154560,NA,NA,NA,NA,NA,NA
"5515",2022-02-28,"Europe","EURO","United Kingdom","GB",25088,18955450,135,162840,NA,NA,NA,NA,NA,NA
"5516",2022-02-28,"Americas","AMRO","United States","US",25672,78307273,565,947125,NA,NA,NA,NA,NA,NA
"5517",2022-03-01,"Americas","AMRO","Canada","CA",4795,3288006,14,36099,NA,NA,NA,NA,NA,NA
"5518",2022-03-01,"Asia","WPRO","China","CN",34722,335876,85,6233,NA,NA,NA,NA,NA,NA
"5519",2022-03-01,"Europe","EURO","France","FR",3447,22032795,206,135262,NA,NA,NA,NA,NA,NA
"5520",2022-03-01,"Europe","EURO","Germany","DE",128255,14968892,194,127509,NA,NA,NA,NA,NA,NA
"5521",2022-03-01,"Europe","EURO","Italy","IT",18278,12782836,207,154767,NA,NA,NA,NA,NA,NA
"5522",2022-03-01,"Europe","EURO","United Kingdom","GB",31360,18986810,136,162976,NA,NA,NA,NA,NA,NA
"5523",2022-03-01,"Americas","AMRO","United States","US",18060,78325333,352,947477,NA,NA,NA,NA,NA,NA
"5524",2022-03-02,"Americas","AMRO","Canada","CA",5902,3293908,58,36157,NA,NA,NA,NA,NA,NA
"5525",2022-03-02,"Asia","WPRO","China","CN",32865,368741,246,6479,NA,NA,NA,NA,NA,NA
"5526",2022-03-02,"Europe","EURO","France","FR",79705,22112500,209,135471,NA,NA,NA,NA,NA,NA
"5527",2022-03-02,"Europe","EURO","Germany","DE",193835,15162727,265,127774,NA,NA,NA,NA,NA,NA
"5528",2022-03-02,"Europe","EURO","Italy","IT",47136,12829972,233,155000,NA,NA,NA,NA,NA,NA
"5529",2022-03-02,"Europe","EURO","United Kingdom","GB",44633,19031443,145,163121,NA,NA,NA,NA,NA,NA
"5530",2022-03-02,"Americas","AMRO","United States","US",75756,78401089,2183,949660,NA,NA,NA,NA,NA,NA
"5531",2022-03-03,"Americas","AMRO","Canada","CA",3921,3297829,42,36199,NA,NA,NA,NA,NA,NA
"5532",2022-03-03,"Asia","WPRO","China","CN",55617,424358,178,6657,NA,NA,NA,NA,NA,NA
"5533",2022-03-03,"Europe","EURO","France","FR",56214,22168714,185,135656,NA,NA,NA,NA,NA,NA
"5534",2022-03-03,"Europe","EURO","Germany","DE",205256,15367983,257,128031,NA,NA,NA,NA,NA,NA
"5535",2022-03-03,"Europe","EURO","Italy","IT",37946,12867918,214,155214,NA,NA,NA,NA,NA,NA
"5536",2022-03-03,"Europe","EURO","United Kingdom","GB",44779,19076222,133,163254,NA,NA,NA,NA,NA,NA
"5537",2022-03-03,"Americas","AMRO","United States","US",63940,78465029,1972,951632,NA,NA,NA,NA,NA,NA
"5538",2022-03-04,"Americas","AMRO","Canada","CA",6907,3304736,90,36289,NA,NA,NA,NA,NA,NA
"5539",2022-03-04,"Asia","WPRO","China","CN",57192,481550,198,6855,NA,NA,NA,NA,NA,NA
"5540",2022-03-04,"Europe","EURO","France","FR",59935,22228649,179,135835,NA,NA,NA,NA,NA,NA
"5541",2022-03-04,"Europe","EURO","Germany","DE",211749,15579732,255,128286,NA,NA,NA,NA,NA,NA
"5542",2022-03-04,"Europe","EURO","Italy","IT",42588,12910506,185,155399,NA,NA,NA,NA,NA,NA
"5543",2022-03-04,"Europe","EURO","United Kingdom","GB",46161,19122383,162,163416,NA,NA,NA,NA,NA,NA
"5544",2022-03-04,"Americas","AMRO","United States","US",52777,78517806,1524,953156,NA,NA,NA,NA,NA,NA
"5545",2022-03-05,"Americas","AMRO","Canada","CA",5995,3310731,70,36359,NA,NA,NA,NA,NA,NA
"5546",2022-03-05,"Asia","WPRO","China","CN",52868,534418,188,7043,NA,NA,NA,NA,NA,NA
"5547",2022-03-05,"Europe","EURO","France","FR",55714,22284363,179,136014,NA,NA,NA,NA,NA,NA
"5548",2022-03-05,"Europe","EURO","Germany","DE",189866,15769598,225,128511,NA,NA,NA,NA,NA,NA
"5549",2022-03-05,"Europe","EURO","Italy","IT",38353,12948859,210,155609,NA,NA,NA,NA,NA,NA
"5550",2022-03-05,"Europe","EURO","United Kingdom","GB",43741,19166124,157,163573,NA,NA,NA,NA,NA,NA
"5551",2022-03-05,"Americas","AMRO","United States","US",51118,78568924,1360,954516,NA,NA,NA,NA,NA,NA
"5552",2022-03-06,"Americas","AMRO","Canada","CA",6769,3317500,70,36429,NA,NA,NA,NA,NA,NA
"5553",2022-03-06,"Asia","WPRO","China","CN",37938,572356,220,7263,NA,NA,NA,NA,NA,NA
"5554",2022-03-06,"Europe","EURO","France","FR",52449,22336812,120,136134,NA,NA,NA,NA,NA,NA
"5555",2022-03-06,"Europe","EURO","Germany","DE",121950,15891548,120,128631,NA,NA,NA,NA,NA,NA
"5556",2022-03-06,"Europe","EURO","Italy","IT",41364,12990223,173,155782,NA,NA,NA,NA,NA,NA
"5557",2022-03-06,"Europe","EURO","United Kingdom","GB",41395,19207519,133,163706,NA,NA,NA,NA,NA,NA
"5558",2022-03-06,"Americas","AMRO","United States","US",44389,78613313,1559,956075,NA,NA,NA,NA,NA,NA
"5559",2022-03-07,"Americas","AMRO","Canada","CA",5436,3322936,54,36483,NA,NA,NA,NA,NA,NA
"5560",2022-03-07,"Asia","WPRO","China","CN",31378,603734,233,7496,NA,NA,NA,NA,NA,NA
"5561",2022-03-07,"Europe","EURO","France","FR",45328,22382140,32,136166,NA,NA,NA,NA,NA,NA
"5562",2022-03-07,"Europe","EURO","Germany","DE",79258,15970806,112,128743,NA,NA,NA,NA,NA,NA
"5563",2022-03-07,"Europe","EURO","Italy","IT",35889,13026112,105,155887,NA,NA,NA,NA,NA,NA
"5564",2022-03-07,"Europe","EURO","United Kingdom","GB",38751,19246270,127,163833,NA,NA,NA,NA,NA,NA
"5565",2022-03-07,"Americas","AMRO","United States","US",14336,78627649,318,956393,NA,NA,NA,NA,NA,NA
"5566",2022-03-08,"Americas","AMRO","Canada","CA",4092,3327028,29,36512,NA,NA,NA,NA,NA,NA
"5567",2022-03-08,"Asia","WPRO","China","CN",25504,629238,280,7776,NA,NA,NA,NA,NA,NA
"5568",2022-03-08,"Europe","EURO","France","FR",1243,22383383,157,136323,NA,NA,NA,NA,NA,NA
"5569",2022-03-08,"Europe","EURO","Germany","DE",165062,16135868,257,129000,NA,NA,NA,NA,NA,NA
"5570",2022-03-08,"Europe","EURO","Italy","IT",22662,13048774,130,156017,NA,NA,NA,NA,NA,NA
"5571",2022-03-08,"Europe","EURO","United Kingdom","GB",49022,19295292,131,163964,NA,NA,NA,NA,NA,NA
"5572",2022-03-08,"Americas","AMRO","United States","US",8908,78636557,362,956755,NA,NA,NA,NA,NA,NA
"5573",2022-03-09,"Americas","AMRO","Canada","CA",5654,3332682,53,36565,NA,NA,NA,NA,NA,NA
"5574",2022-03-09,"Asia","WPRO","China","CN",28865,658103,291,8067,NA,NA,NA,NA,NA,NA
"5575",2022-03-09,"Europe","EURO","France","FR",89546,22472929,166,136489,NA,NA,NA,NA,NA,NA
"5576",2022-03-09,"Europe","EURO","Germany","DE",246393,16382261,267,129267,NA,NA,NA,NA,NA,NA
"5577",2022-03-09,"Europe","EURO","Italy","IT",60753,13109527,184,156201,NA,NA,NA,NA,NA,NA
"5578",2022-03-09,"Europe","EURO","United Kingdom","GB",68540,19363832,149,164113,NA,NA,NA,NA,NA,NA
"5579",2022-03-09,"Americas","AMRO","United States","US",57094,78693651,1515,958270,NA,NA,NA,NA,NA,NA
"5580",2022-03-10,"Americas","AMRO","Canada","CA",5925,3338607,59,36624,NA,NA,NA,NA,NA,NA
"5581",2022-03-10,"Asia","WPRO","China","CN",26596,684699,291,8358,NA,NA,NA,NA,NA,NA
"5582",2022-03-10,"Europe","EURO","France","FR",67257,22540186,153,136642,NA,NA,NA,NA,NA,NA
"5583",2022-03-10,"Europe","EURO","Germany","DE",259959,16642220,277,129544,NA,NA,NA,NA,NA,NA
"5584",2022-03-10,"Europe","EURO","Italy","IT",49815,13159342,156,156357,NA,NA,NA,NA,NA,NA
"5585",2022-03-10,"Europe","EURO","United Kingdom","GB",70122,19433954,150,164263,NA,NA,NA,NA,NA,NA
"5586",2022-03-10,"Americas","AMRO","United States","US",31076,78724727,1722,959992,NA,NA,NA,NA,NA,NA
"5587",2022-03-11,"Americas","AMRO","Canada","CA",6034,3344641,63,36687,NA,NA,NA,NA,NA,NA
"5588",2022-03-11,"Asia","WPRO","China","CN",25027,709726,281,8639,NA,NA,NA,NA,NA,NA
"5589",2022-03-11,"Europe","EURO","France","FR",72891,22613077,106,136748,NA,NA,NA,NA,NA,NA
"5590",2022-03-11,"Europe","EURO","Germany","DE",253436,16895656,253,129797,NA,NA,NA,NA,NA,NA
"5591",2022-03-11,"Europe","EURO","Italy","IT",55156,13214498,136,156493,NA,NA,NA,NA,NA,NA
"5592",2022-03-11,"Europe","EURO","United Kingdom","GB",73521,19507475,143,164406,NA,NA,NA,NA,NA,NA
"5593",2022-03-11,"Americas","AMRO","United States","US",46734,78771461,1954,961946,NA,NA,NA,NA,NA,NA
"5594",2022-03-12,"Americas","AMRO","Canada","CA",5686,3350327,53,36740,NA,NA,NA,NA,NA,NA
"5595",2022-03-12,"Asia","WPRO","China","CN",19558,729284,294,8933,NA,NA,NA,NA,NA,NA
"5596",2022-03-12,"Europe","EURO","France","FR",68752,22681829,143,136891,NA,NA,NA,NA,NA,NA
"5597",2022-03-12,"Europe","EURO","Germany","DE",237174,17132830,289,130086,NA,NA,NA,NA,NA,NA
"5598",2022-03-12,"Europe","EURO","Italy","IT",53961,13268459,156,156649,NA,NA,NA,NA,NA,NA
"5599",2022-03-12,"Europe","EURO","United Kingdom","GB",70506,19577981,153,164559,NA,NA,NA,NA,NA,NA
"5600",2022-03-12,"Americas","AMRO","United States","US",39214,78810675,1264,963210,NA,NA,NA,NA,NA,NA
"5601",2022-03-13,"Americas","AMRO","Canada","CA",6169,3356496,109,36849,NA,NA,NA,NA,NA,NA
"5602",2022-03-13,"Asia","WPRO","China","CN",17788,747072,285,9218,NA,NA,NA,NA,NA,NA
"5603",2022-03-13,"Europe","EURO","France","FR",72443,22754272,51,136942,NA,NA,NA,NA,NA,NA
"5604",2022-03-13,"Europe","EURO","Germany","DE",154188,17287018,155,130241,NA,NA,NA,NA,NA,NA
"5605",2022-03-13,"Europe","EURO","Italy","IT",54669,13323128,133,156782,NA,NA,NA,NA,NA,NA
"5606",2022-03-13,"Europe","EURO","United Kingdom","GB",67038,19645019,145,164704,NA,NA,NA,NA,NA,NA
"5607",2022-03-13,"Americas","AMRO","United States","US",36536,78847211,1433,964643,NA,NA,NA,NA,NA,NA
"5608",2022-03-14,"Americas","AMRO","Canada","CA",5179,3361675,51,36900,NA,NA,NA,NA,NA,NA
"5609",2022-03-14,"Asia","WPRO","China","CN",14835,761907,264,9482,NA,NA,NA,NA,NA,NA
"5610",2022-03-14,"Europe","EURO","France","FR",60422,22814694,29,136971,NA,NA,NA,NA,NA,NA
"5611",2022-03-14,"Europe","EURO","Germany","DE",88588,17375606,91,130332,NA,NA,NA,NA,NA,NA
"5612",2022-03-14,"Europe","EURO","Italy","IT",50079,13373207,86,156868,NA,NA,NA,NA,NA,NA
"5613",2022-03-14,"Europe","EURO","United Kingdom","GB",62061,19707080,145,164849,NA,NA,NA,NA,NA,NA
"5614",2022-03-14,"Americas","AMRO","United States","US",12125,78859336,504,965147,NA,NA,NA,NA,NA,NA
"5615",2022-03-15,"Americas","AMRO","Canada","CA",5023,3366698,28,36928,NA,NA,NA,NA,NA,NA
"5616",2022-03-15,"Asia","WPRO","China","CN",15717,777624,286,9768,NA,NA,NA,NA,NA,NA
"5617",2022-03-15,"Europe","EURO","France","FR",9986,22824680,176,137147,NA,NA,NA,NA,NA,NA
"5618",2022-03-15,"Europe","EURO","Germany","DE",207146,17582752,251,130583,NA,NA,NA,NA,NA,NA
"5619",2022-03-15,"Europe","EURO","Italy","IT",29698,13402905,129,156997,NA,NA,NA,NA,NA,NA
"5620",2022-03-15,"Europe","EURO","United Kingdom","GB",75735,19782815,154,165003,NA,NA,NA,NA,NA,NA
"5621",2022-03-15,"Americas","AMRO","United States","US",9116,78868452,185,965332,NA,NA,NA,NA,NA,NA
"5622",2022-03-16,"Americas","AMRO","Canada","CA",3939,3370637,29,36957,NA,NA,NA,NA,NA,NA
"5623",2022-03-16,"Asia","WPRO","China","CN",13947,791571,289,10057,NA,NA,NA,NA,NA,NA
"5624",2022-03-16,"Europe","EURO","France","FR",113572,22938252,146,137293,NA,NA,NA,NA,NA,NA
"5625",2022-03-16,"Europe","EURO","Germany","DE",283958,17866710,296,130879,NA,NA,NA,NA,NA,NA
"5626",2022-03-16,"Europe","EURO","Italy","IT",86414,13489319,180,157177,NA,NA,NA,NA,NA,NA
"5627",2022-03-16,"Europe","EURO","United Kingdom","GB",99859,19882674,186,165189,NA,NA,NA,NA,NA,NA
"5628",2022-03-16,"Americas","AMRO","United States","US",61323,78929775,0,962892,NA,NA,NA,NA,NA,NA
"5629",2022-03-17,"Americas","AMRO","Canada","CA",6427,3377064,53,37010,NA,NA,NA,NA,NA,NA
"5630",2022-03-17,"Asia","WPRO","China","CN",15861,807432,279,10336,NA,NA,NA,NA,NA,NA
"5631",2022-03-17,"Europe","EURO","France","FR",107225,23045477,172,137465,NA,NA,NA,NA,NA,NA
"5632",2022-03-17,"Europe","EURO","Germany","DE",306203,18172913,315,131194,NA,NA,NA,NA,NA,NA
"5633",2022-03-17,"Europe","EURO","Italy","IT",74147,13563466,137,157314,NA,NA,NA,NA,NA,NA
"5634",2022-03-17,"Europe","EURO","United Kingdom","GB",93670,19976344,158,165347,NA,NA,NA,NA,NA,NA
"5635",2022-03-17,"Americas","AMRO","United States","US",24418,78954193,1432,964324,NA,NA,NA,NA,NA,NA
"5636",2022-03-18,"Americas","AMRO","Canada","CA",5856,3382920,52,37062,NA,NA,NA,NA,NA,NA
"5637",2022-03-18,"Asia","WPRO","China","CN",11180,818612,289,10625,NA,NA,NA,NA,NA,NA
"5638",2022-03-18,"Europe","EURO","France","FR",100519,23145996,113,137578,NA,NA,NA,NA,NA,NA
"5639",2022-03-18,"Europe","EURO","Germany","DE",293687,18466600,305,131499,NA,NA,NA,NA,NA,NA
"5640",2022-03-18,"Europe","EURO","Italy","IT",82368,13645834,128,157442,NA,NA,NA,NA,NA,NA
"5641",2022-03-18,"Europe","EURO","United Kingdom","GB",91781,20068125,184,165531,NA,NA,NA,NA,NA,NA
"5642",2022-03-18,"Americas","AMRO","United States","US",37815,78992008,1500,965824,NA,NA,NA,NA,NA,NA
"5643",2022-03-19,"Americas","AMRO","Canada","CA",5631,3388551,51,37113,NA,NA,NA,NA,NA,NA
"5644",2022-03-19,"Asia","WPRO","China","CN",10269,828881,265,10890,NA,NA,NA,NA,NA,NA
"5645",2022-03-19,"Europe","EURO","France","FR",92516,23238512,107,137685,NA,NA,NA,NA,NA,NA
"5646",2022-03-19,"Europe","EURO","Germany","DE",253511,18720111,266,131765,NA,NA,NA,NA,NA,NA
"5647",2022-03-19,"Europe","EURO","Italy","IT",78577,13724411,165,157607,NA,NA,NA,NA,NA,NA
"5648",2022-03-19,"Europe","EURO","United Kingdom","GB",82856,20150981,191,165722,NA,NA,NA,NA,NA,NA
"5649",2022-03-19,"Americas","AMRO","United States","US",33077,79025085,1061,966885,NA,NA,NA,NA,NA,NA
"5650",2022-03-20,"Americas","AMRO","Canada","CA",5284,3393835,37,37150,NA,NA,NA,NA,NA,NA
"5651",2022-03-20,"Asia","WPRO","China","CN",9391,838272,249,11139,NA,NA,NA,NA,NA,NA
"5652",2022-03-20,"Europe","EURO","France","FR",98104,23336616,62,137747,NA,NA,NA,NA,NA,NA
"5653",2022-03-20,"Europe","EURO","Germany","DE",142120,18862231,134,131899,NA,NA,NA,NA,NA,NA
"5654",2022-03-20,"Europe","EURO","Italy","IT",75768,13800179,85,157692,NA,NA,NA,NA,NA,NA
"5655",2022-03-20,"Europe","EURO","United Kingdom","GB",75303,20226284,207,165929,NA,NA,NA,NA,NA,NA
"5656",2022-03-20,"Americas","AMRO","United States","US",30723,79055808,958,967843,NA,NA,NA,NA,NA,NA
"5657",2022-03-21,"Americas","AMRO","Canada","CA",6968,3400803,75,37225,NA,NA,NA,NA,NA,NA
"5658",2022-03-21,"Asia","WPRO","China","CN",8024,846296,248,11387,NA,NA,NA,NA,NA,NA
"5659",2022-03-21,"Europe","EURO","France","FR",81228,23417844,30,137777,NA,NA,NA,NA,NA,NA
"5660",2022-03-21,"Europe","EURO","Germany","DE",88106,18950337,84,131983,NA,NA,NA,NA,NA,NA
"5661",2022-03-21,"Europe","EURO","Italy","IT",61564,13861743,93,157785,NA,NA,NA,NA,NA,NA
"5662",2022-03-21,"Europe","EURO","United Kingdom","GB",67426,20293710,197,166126,NA,NA,NA,NA,NA,NA
"5663",2022-03-21,"Americas","AMRO","United States","US",9872,79065680,195,968038,NA,NA,NA,NA,NA,NA
"5664",2022-03-22,"Americas","AMRO","Canada","CA",5413,3406216,22,37247,NA,NA,NA,NA,NA,NA
"5665",2022-03-22,"Asia","WPRO","China","CN",6958,853254,223,11610,NA,NA,NA,NA,NA,NA
"5666",2022-03-22,"Europe","EURO","France","FR",23602,23441446,152,137929,NA,NA,NA,NA,NA,NA
"5667",2022-03-22,"Europe","EURO","Germany","DE",235984,19186321,282,132265,NA,NA,NA,NA,NA,NA
"5668",2022-03-22,"Europe","EURO","Italy","IT",33445,13895188,119,157904,NA,NA,NA,NA,NA,NA
"5669",2022-03-22,"Europe","EURO","United Kingdom","GB",81059,20374769,203,166329,NA,NA,NA,NA,NA,NA
"5670",2022-03-22,"Americas","AMRO","United States","US",10010,79075690,148,968186,NA,NA,NA,NA,NA,NA
"5671",2022-03-23,"Americas","AMRO","Canada","CA",3142,3409358,29,37276,NA,NA,NA,NA,NA,NA
"5672",2022-03-23,"Asia","WPRO","China","CN",7052,860306,245,11855,NA,NA,NA,NA,NA,NA
"5673",2022-03-23,"Europe","EURO","France","FR",168907,23610353,120,138049,NA,NA,NA,NA,NA,NA
"5674",2022-03-23,"Europe","EURO","Germany","DE",303537,19489858,300,132565,NA,NA,NA,NA,NA,NA
"5675",2022-03-23,"Europe","EURO","Italy","IT",96904,13992092,197,158101,NA,NA,NA,NA,NA,NA
"5676",2022-03-23,"Europe","EURO","United Kingdom","GB",109313,20484082,185,166514,NA,NA,NA,NA,NA,NA
"5677",2022-03-23,"Americas","AMRO","United States","US",38574,79114264,771,968957,NA,NA,NA,NA,NA,NA
"5678",2022-03-24,"Americas","AMRO","Canada","CA",9562,3418920,31,37307,NA,NA,NA,NA,NA,NA
"5679",2022-03-24,"Asia","WPRO","China","CN",6401,866707,205,12060,NA,NA,NA,NA,NA,NA
"5680",2022-03-24,"Europe","EURO","France","FR",144951,23755304,100,138149,NA,NA,NA,NA,NA,NA
"5681",2022-03-24,"Europe","EURO","Germany","DE",306652,19796510,270,132835,NA,NA,NA,NA,NA,NA
"5682",2022-03-24,"Europe","EURO","Italy","IT",78358,14070450,153,158254,NA,NA,NA,NA,NA,NA
"5683",2022-03-24,"Europe","EURO","United Kingdom","GB",99090,20583172,227,166741,NA,NA,NA,NA,NA,NA
"5684",2022-03-24,"Americas","AMRO","United States","US",25068,79139332,932,969889,NA,NA,NA,NA,NA,NA
"5685",2022-03-25,"Americas","AMRO","Canada","CA",5207,3424127,25,37332,NA,NA,NA,NA,NA,NA
"5686",2022-03-25,"Asia","WPRO","China","CN",7237,873944,201,12261,NA,NA,NA,NA,NA,NA
"5687",2022-03-25,"Europe","EURO","France","FR",148243,23903547,124,138273,NA,NA,NA,NA,NA,NA
"5688",2022-03-25,"Europe","EURO","Germany","DE",285390,20081900,259,133094,NA,NA,NA,NA,NA,NA
"5689",2022-03-25,"Europe","EURO","Italy","IT",82648,14153098,182,158436,NA,NA,NA,NA,NA,NA
"5690",2022-03-25,"Europe","EURO","United Kingdom","GB",94177,20677349,207,166948,NA,NA,NA,NA,NA,NA
"5691",2022-03-25,"Americas","AMRO","United States","US",45080,79184412,1243,971132,NA,NA,NA,NA,NA,NA
"5692",2022-03-26,"Americas","AMRO","Canada","CA",5928,3430055,34,37366,NA,NA,NA,NA,NA,NA
"5693",2022-03-26,"Asia","WPRO","China","CN",6049,879993,192,12453,NA,NA,NA,NA,NA,NA
"5694",2022-03-26,"Europe","EURO","France","FR",139188,24042735,118,138391,NA,NA,NA,NA,NA,NA
"5695",2022-03-26,"Europe","EURO","Germany","DE",243063,20324963,239,133333,NA,NA,NA,NA,NA,NA
"5696",2022-03-26,"Europe","EURO","Italy","IT",76397,14229495,146,158582,NA,NA,NA,NA,NA,NA
"5697",2022-03-26,"Europe","EURO","United Kingdom","GB",82903,20760252,214,167162,NA,NA,NA,NA,NA,NA
"5698",2022-03-26,"Americas","AMRO","United States","US",36077,79220489,890,972022,NA,NA,NA,NA,NA,NA
"5699",2022-03-27,"Americas","AMRO","Canada","CA",5951,3436006,45,37411,NA,NA,NA,NA,NA,NA
"5700",2022-03-27,"Asia","WPRO","China","CN",5241,885234,139,12592,NA,NA,NA,NA,NA,NA
"5701",2022-03-27,"Europe","EURO","France","FR",139000,24181735,65,138456,NA,NA,NA,NA,NA,NA
"5702",2022-03-27,"Europe","EURO","Germany","DE",137116,20462079,131,133464,NA,NA,NA,NA,NA,NA
"5703",2022-03-27,"Europe","EURO","Italy","IT",74616,14304111,118,158700,NA,NA,NA,NA,NA,NA
"5704",2022-03-27,"Europe","EURO","United Kingdom","GB",72439,20832691,226,167388,NA,NA,NA,NA,NA,NA
